Publisher Story,Country,Type,Position,Media name,Post time,Expiration time,Duration (hrs),Topsnap views,Attachment views,Total time viewed (sec),Topsnap time viewed (sec),Attachment time viewed (sec),Average time viewed per user (sec),Average time per topsnap view (sec),Average time per attachment view (sec),Unique viewers,Unique completers,Completion rate,Unique topsnap views,Unique attachment viewers,Attachment conversion rate,Subscribers added,Unique sharers,Shares,Viewers from shares,Screenshots,Males,Females,Unknown gender,13-17,18-24,25-34,35+,Unknown age,Tags,Drop-off rate,Unique topsnaps per user,Topsnap duration (sec),Number of tiles,Attachment type,SnapId,EditionId
44973.4188,GLOBAL,SNAP,52,SNAP-53,2/16/23 17:00,2/21/23 14:01,117,6126,BELOW_MINIMUM,27168.0469,27168.0469,0,5.0079,4.4349,NaN,5425,5425,1,5426,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2849,2436,132,357,1124,2155,1650,131,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0098,,4,0,NONE,3.75E+14,2.41E+15
44973.4188,GLOBAL,SNAP,53,SNAP-54,2/16/23 17:00,2/21/23 14:01,117,6285,BELOW_MINIMUM,25623.2324,25623.2324,0,4.7742,4.0769,NaN,5367,5367,1,5346,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2810,2414,132,353,1111,2126,1635,131,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.011,,4,0,NONE,3.75E+14,2.41E+15
44973.4188,GLOBAL,SNAP,54,SNAP-55,2/16/23 17:00,2/21/23 14:01,117,6387,BELOW_MINIMUM,41791.1172,41791.1172,0,7.912,6.5432,NaN,5282,5282,1,5268,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2760,2381,129,347,1090,2098,1607,128,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0085,,7,0,NONE,3.75E+14,2.41E+15
44973.4188,GLOBAL,SNAP,55,SNAP-56,2/16/23 17:00,2/21/23 14:01,117,6178,BELOW_MINIMUM,24534.2344,24534.2344,0,4.6893,3.9712,NaN,5232,5232,1,5216,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2732,2361,126,342,1079,2080,1593,125,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0145,,4,0,NONE,3.75E+14,2.41E+15
44973.4188,GLOBAL,SNAP,56,SNAP-57,2/16/23 17:00,2/21/23 14:01,117,5517,BELOW_MINIMUM,88645.1406,88645.1406,0,17.7397,16.0676,NaN,4997,4997,1,4998,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2607,2258,122,330,1041,1979,1516,121,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.6728,,11,0,NONE,3.75E+14,2.41E+15
44973.4188,US,PUBLISHER_STORY,,SNAP-58,2/16/23 17:00,2/21/23 14:01,117,437947,BELOW_MINIMUM,2230585.5,2230585.5,0,116.2853,5.0933,,19182,3279,0.1709,393350,BELOW_MINIMUM,0,229,30,BELOW_MINIMUM,BELOW_MINIMUM,81,11103,8051,311,1754,4671,7827,4903,310,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,,20.5062,,1,,All,2.41E+15
44973.4188,US,SNAP,1,SNAP-59,2/16/23 17:00,2/21/23 14:01,117,22767,BELOW_MINIMUM,91105.2578,91105.2578,0,4.8631,4.0016,NaN,18734,18734,1,18967,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,6,10720,7847,298,1672,4525,7580,4790,298,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.171,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,2,SNAP-60,2/16/23 17:00,2/21/23 14:01,117,17676,BELOW_MINIMUM,67899.8828,67899.8828,0,4.3999,3.8414,NaN,15432,15432,1,15735,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,8654,6594,241,1239,3615,6285,4109,241,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1431,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,3,SNAP-61,2/16/23 17:00,2/21/23 14:01,117,14216,BELOW_MINIMUM,63132.4258,63132.4258,0,4.8329,4.4409,NaN,13063,13063,1,13161,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,7245,5729,206,940,2983,5397,3654,206,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0485,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,4,SNAP-62,2/16/23 17:00,2/21/23 14:01,117,12996,BELOW_MINIMUM,36971.9297,36971.9297,0,3.0233,2.8449,NaN,12229,12229,1,12580,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,6691,5390,198,870,2743,5007,3461,198,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0221,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,5,SNAP-63,2/16/23 17:00,2/21/23 14:01,117,11233,BELOW_MINIMUM,88689.2109,88689.2109,0,8.2802,7.8954,NaN,10711,10711,1,10603,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,5696,4827,186,805,2349,4302,3067,186,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0204,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,6,SNAP-64,2/16/23 17:00,2/21/23 14:01,117,10981,BELOW_MINIMUM,35732.8086,35732.8086,0,3.4478,3.2541,NaN,10364,10364,1,10388,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,5469,4725,180,775,2270,4165,2984,180,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0197,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,7,SNAP-65,2/16/23 17:00,2/21/23 14:01,117,10572,BELOW_MINIMUM,30761.8086,30761.8086,0,3.0385,2.9097,NaN,10124,10124,1,10159,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,5309,4616,176,749,2206,4055,2915,176,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0157,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,8,SNAP-66,2/16/23 17:00,2/21/23 14:01,117,10448,BELOW_MINIMUM,27183.7891,27183.7891,0,2.7307,2.6018,NaN,9955,9955,1,10104,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,5221,4550,173,735,2171,3991,2874,173,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0041,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,9,SNAP-67,2/16/23 17:00,2/21/23 14:01,117,10687,BELOW_MINIMUM,34779.5781,34779.5781,0,3.5124,3.2544,NaN,9902,9902,1,9749,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,5151,4519,171,726,2145,3954,2845,171,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0163,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,10,SNAP-68,2/16/23 17:00,2/21/23 14:01,117,11114,BELOW_MINIMUM,51744.2617,51744.2617,0,5.3115,4.6558,NaN,9742,9742,1,9752,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,5089,4476,170,715,2119,3910,2821,170,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.018,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,11,SNAP-69,2/16/23 17:00,2/21/23 14:01,117,12426,BELOW_MINIMUM,45095.2305,45095.2305,0,4.6576,3.6291,NaN,9682,9682,1,9532,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,12,5027,4415,168,692,2087,3866,2797,168,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0134,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,12,SNAP-70,2/16/23 17:00,2/21/23 14:01,117,12652,BELOW_MINIMUM,82806.7969,82806.7969,0,8.6718,6.545,NaN,9549,9549,1,9523,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4988,4401,166,686,2074,3843,2786,166,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0053,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,13,SNAP-71,2/16/23 17:00,2/21/23 14:01,117,12451,BELOW_MINIMUM,178724.4375,178724.4375,0,19.1415,14.3542,NaN,9337,9337,1,9322,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,15,4815,4331,162,663,1991,3750,2742,162,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.007,,13,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,14,SNAP-72,2/16/23 17:00,2/21/23 14:01,117,10655,BELOW_MINIMUM,74889.8516,74889.8516,0,8.3751,7.0286,NaN,8942,8942,1,8933,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4590,4194,162,643,1889,3583,2669,162,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0064,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,15,SNAP-73,2/16/23 17:00,2/21/23 14:01,117,9614,BELOW_MINIMUM,33792.4453,33792.4453,0,3.8642,3.5149,NaN,8745,8745,1,8715,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4480,4124,159,625,1833,3518,2628,159,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0039,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,16,SNAP-74,2/16/23 17:00,2/21/23 14:01,117,9299,BELOW_MINIMUM,22740.959,22740.959,0,2.613,2.4455,NaN,8703,8703,1,8705,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4396,4073,156,604,1793,3475,2597,156,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0185,,2,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,17,SNAP-75,2/16/23 17:00,2/21/23 14:01,117,9171,BELOW_MINIMUM,50371.4219,50371.4219,0,5.9004,5.4925,NaN,8537,8537,1,8540,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4343,4032,154,593,1771,3439,2572,154,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0043,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,18,SNAP-76,2/16/23 17:00,2/21/23 14:01,117,9146,BELOW_MINIMUM,51084.8125,51084.8125,0,6.0206,5.5855,NaN,8485,8485,1,8297,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4265,3977,151,572,1735,3384,2551,151,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0192,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,19,SNAP-77,2/16/23 17:00,2/21/23 14:01,117,9292,BELOW_MINIMUM,41767.2539,41767.2539,0,5.0165,4.495,NaN,8326,8326,1,8473,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4221,3942,151,564,1713,3351,2535,151,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0014,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,20,SNAP-78,2/16/23 17:00,2/21/23 14:01,117,9147,BELOW_MINIMUM,40940.8867,40940.8867,0,4.932,4.4759,NaN,8301,8301,1,8128,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4177,3917,150,556,1695,3323,2520,150,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0028,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,21,SNAP-79,2/16/23 17:00,2/21/23 14:01,117,8761,BELOW_MINIMUM,22457.5527,22457.5527,0,2.7664,2.5634,NaN,8118,8118,1,8070,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,4096,3860,148,547,1668,3254,2487,148,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0498,,2,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,22,SNAP-80,2/16/23 17:00,2/21/23 14:01,117,7853,BELOW_MINIMUM,51828.5078,51828.5078,0,6.9681,6.5998,NaN,7438,7438,1,7446,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3760,3454,143,498,1457,2946,2313,143,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0752,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,23,SNAP-81,2/16/23 17:00,2/21/23 14:01,117,7149,BELOW_MINIMUM,24876.5176,24876.5176,0,3.7218,3.4797,NaN,6684,6684,1,6837,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3508,3109,139,464,1312,2699,2142,139,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0281,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,24,SNAP-82,2/16/23 17:00,2/21/23 14:01,117,6796,BELOW_MINIMUM,27069.9082,27069.9082,0,4.1646,3.9832,NaN,6500,6500,1,6489,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3387,2975,138,440,1254,2580,2088,138,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0243,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,25,SNAP-83,2/16/23 17:00,2/21/23 14:01,117,6586,BELOW_MINIMUM,42072.0234,42072.0234,0,6.6538,6.3881,NaN,6323,6323,1,6332,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3326,2859,134,428,1214,2506,2037,134,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.024,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,26,SNAP-84,2/16/23 17:00,2/21/23 14:01,117,6385,BELOW_MINIMUM,25401.3945,25401.3945,0,4.1176,3.9783,NaN,6169,6169,1,6145,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3251,2783,133,415,1176,2446,1997,133,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0148,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,27,SNAP-85,2/16/23 17:00,2/21/23 14:01,117,6291,BELOW_MINIMUM,22519.7676,22519.7676,0,3.7131,3.5797,NaN,6065,6065,1,6011,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3201,2728,132,408,1149,2398,1974,132,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0134,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,28,SNAP-86,2/16/23 17:00,2/21/23 14:01,117,6206,BELOW_MINIMUM,20070.459,20070.459,0,3.354,3.234,NaN,5984,5984,1,5961,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3159,2678,132,400,1131,2358,1948,132,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0084,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,29,SNAP-87,2/16/23 17:00,2/21/23 14:01,117,6192,BELOW_MINIMUM,20732.2988,20732.2988,0,3.4938,3.3482,NaN,5934,5934,1,5930,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3140,2646,132,397,1119,2340,1930,132,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0118,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,30,SNAP-88,2/16/23 17:00,2/21/23 14:01,117,6213,BELOW_MINIMUM,35222.1836,35222.1836,0,6.0291,5.6691,NaN,5842,5842,1,5817,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,3099,2596,130,390,1093,2304,1908,130,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0149,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,31,SNAP-89,2/16/23 17:00,2/21/23 14:01,117,6026,BELOW_MINIMUM,44838.8281,44838.8281,0,8.0084,7.4409,NaN,5599,5599,1,5583,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2974,2497,124,378,1050,2205,1838,124,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0129,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,32,SNAP-90,2/16/23 17:00,2/21/23 14:01,117,5918,BELOW_MINIMUM,41150.0039,41150.0039,0,7.4927,6.9534,NaN,5492,5492,1,5469,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2929,2434,123,369,1029,2162,1803,123,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0111,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,33,SNAP-91,2/16/23 17:00,2/21/23 14:01,117,5760,BELOW_MINIMUM,34183.2383,34183.2383,0,6.3209,5.9346,NaN,5408,5408,1,5408,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2880,2400,123,363,1009,2124,1784,123,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0105,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,US,SNAP,34,SNAP-92,2/16/23 17:00,2/21/23 14:01,117,5640,BELOW_MINIMUM,19297.1602,19297.1602,0,3.6266,3.4215,NaN,5321,5321,1,5315,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2834,2363,120,360,991,2090,1756,120,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0085,,3,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,35,SNAP-93,2/16/23 17:00,2/21/23 14:01,117,5533,BELOW_MINIMUM,21707.2422,21707.2422,0,4.1339,3.9232,NaN,5251,5251,1,5247,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2794,2333,120,353,976,2059,1739,120,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0042,,3,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,36,SNAP-94,2/16/23 17:00,2/21/23 14:01,117,5485,BELOW_MINIMUM,32901.2109,32901.2109,0,6.2945,5.9984,NaN,5227,5227,1,5214,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2785,2318,119,348,967,2051,1737,119,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0107,,6,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,37,SNAP-95,2/16/23 17:00,2/21/23 14:01,117,5372,BELOW_MINIMUM,26659.4414,26659.4414,0,5.1576,4.9627,NaN,5169,5169,1,5166,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2752,2294,119,340,952,2032,1722,119,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.006,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,38,SNAP-96,2/16/23 17:00,2/21/23 14:01,117,5378,BELOW_MINIMUM,29079.3164,29079.3164,0,5.6663,5.4071,NaN,5132,5132,1,5130,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2727,2284,118,333,944,2016,1718,118,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0053,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,39,SNAP-97,2/16/23 17:00,2/21/23 14:01,117,5383,BELOW_MINIMUM,22465.7754,22465.7754,0,4.4068,4.1735,NaN,5098,5098,1,5098,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2706,2273,118,330,937,2006,1706,118,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0082,,4,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,40,SNAP-98,2/16/23 17:00,2/21/23 14:01,117,5221,BELOW_MINIMUM,43058.6367,43058.6367,0,8.7767,8.2472,NaN,4906,4906,1,4910,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2581,2209,116,323,896,1918,1653,116,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0183,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,41,SNAP-99,2/16/23 17:00,2/21/23 14:01,117,5024,BELOW_MINIMUM,12282.1387,12282.1387,0,2.6166,2.4447,NaN,4694,4694,1,4681,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2459,2122,111,318,857,1822,1584,111,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0209,,2,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,42,SNAP-100,2/16/23 17:00,2/21/23 14:01,117,4841,BELOW_MINIMUM,21224.9746,21224.9746,0,4.6485,4.3844,NaN,4566,4566,1,4575,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2384,2073,107,311,838,1767,1541,107,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0464,,4,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,43,SNAP-101,2/16/23 17:00,2/21/23 14:01,117,4558,BELOW_MINIMUM,23076.9629,23076.9629,0,5.3617,5.063,NaN,4304,4304,1,4304,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2235,1970,100,304,801,1653,1447,100,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0414,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,44,SNAP-102,2/16/23 17:00,2/21/23 14:01,117,4302,BELOW_MINIMUM,29234.9199,29234.9199,0,7.1235,6.7957,NaN,4104,4104,1,4101,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2107,1898,99,297,772,1564,1372,99,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0319,,7,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,45,SNAP-103,2/16/23 17:00,2/21/23 14:01,117,4111,BELOW_MINIMUM,29517.3281,29517.3281,0,7.4803,7.1801,NaN,3946,3946,1,3945,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,2019,1826,97,289,745,1502,1309,97,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.021,,7,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,46,SNAP-104,2/16/23 17:00,2/21/23 14:01,117,4027,BELOW_MINIMUM,28723.8633,28723.8633,0,7.4491,7.1328,NaN,3856,3856,1,3849,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,1970,1784,98,287,731,1462,1274,98,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0169,,7,0,NONE,2.55E+15,2.41E+15
44973.4188,US,SNAP,47,SNAP-105,2/16/23 17:00,2/21/23 14:01,117,3956,BELOW_MINIMUM,17739.3438,17739.3438,0,4.6979,4.4842,NaN,3776,3776,1,3772,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,1931,1745,97,282,715,1432,1247,97,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0138,,4,0,NONE,2.55E+15,2.41E+15
